ACARA School ID,School Name,Suburb,PostCode
46212,Heritage College,NARRE WARREN SOUTH,3805
46214,Adass Israel School - Year 9 and 10 Campus,ELSTERNWICK,3185
46215,Yeshivah and Beth Rivkah Colleges,ST KILDA EAST,3183
46217,St Peter's Lutheran School,DIMBOOLA,3414
46218,Leibler Yavneh College,ELSTERNWICK,3185
46220,St John's Lutheran School,GEELONG,3220
46221,Bialik College,HAWTHORN EAST,3123
46223,Luther College,CROYDON,3136
46226,Maranatha Christian School,ENDEAVOUR HILLS,3802
46229,Mount Evelyn Christian School,MOUNT EVELYN,3796
46232,ELTHAM College of Education,RESEARCH,3095
46234,Penbank School,MOOROODUC,3933
46235,Donvale Christian College,DONVALE,3111
46237,Sholem Aleichem College,ELSTERNWICK,3185
46238,Braemar College,WOODEND,3442
46240,Frank W Cheshire Education Centre,GLEN WAVERLEY,3150
46241,Nhill Lutheran School,NHILL,3418
46246,Waverley Christian College,WANTIRNA SOUTH,3152
46249,Westbourne Grammar School,TRUGANINA,3029
46253,The Good Shepherd Lutheran Primary School,CROYDON,3136
46255,Oxley Christian College,CHIRNSIDE PARK,3116
46256,Olivet Christian College,CAMPBELLS CREEK,3451
46258,Mountain District Christian School,MONBULK,3793
46259,Newhaven College,NEWHAVEN,3925
46261,St John's Lutheran Primary School,PORTLAND,3305
46262,Christian College Highton,HIGHTON,3216
46264,Billanook College,MOOROOLBARK,3138
46267,Good Shepherd College,HAMILTON,3300
46270,Village School Inc,CROYDON NORTH,3136
46273,Goulburn Valley Grammar School,SHEPPARTON,3630
46275,Heathdale Christian College - Werribee Campus,WERRIBEE,3030
46276,Hillcrest Christian College,CLYDE NORTH,3978
46278,St Paul's Anglican Grammar School - Year 9 Centre,WARRAGUL,3820
46279,Sunshine Christian School,SUNSHINE NORTH,3020
46281,Australian Christian College - Hume,BENALLA,3672
46282,Beaconhills College,PAKENHAM,3810
46284,Ghilgai School,KILSYTH SOUTH,3137
46287,Oakleigh Grammar,OAKLEIGH,3166
46290,Mowbray College,MELTON,3337
46293,St Andrews Christian College,WANTIRNA SOUTH,3152
46296,Chairo Christian School - Pakenham Campus,PAKENHAM,3810
46298,Australian International Academy of Education - Coburg North Campus,COBURG NORTH,3058
46299,Flinders Christian Community College,TYABB,3913
46301,Latrobe City Campus,TRARALGON,3844
46302,Mount Carmel Christian School,LENEVA,3691
46304,Mansfield Rudolf Steiner School,MANSFIELD,3722
46305,The Japanese School of Melbourne Ltd,CAULFIELD SOUTH,3162
46307,Sophia Mundi Steiner School,ABBOTSFORD,3067
46310,Overnewton Anglican Community College,KEILOR,3036
46313,Little Yarra Steiner School,YARRA JUNCTION,3797
46316,Alphington Grammar School,ALPHINGTON,3078
46318,Castlemaine Steiner School,MUCKLEFORD,3451
46319,The Kilmore International School,KILMORE,3764
46321,Minaret College,SPRINGVALE,3171
46322,Minaret College - Officer Campus,OFFICER,3809
46324,Son Centre Christian College,SWAN HILL,3585
46325,Girton Grammar School,BENDIGO,3550
46327,Victory Christian College,BENDIGO,3550
46330,Christian College Bellarine,DRYSDALE,3222
46333,Bethel Christian College,TATURA,3616
46339,Meadow Fair Campus,BROADMEADOWS,3047
46340,Shepparton Campus,LEMNOS,3631
46342,Red Rock Christian College,SUNBURY,3429
46343,Maharishi School of the Age of Enlightenment,RESERVOIR,3073
46345,Darul Ulum College of Victoria,FAWKNER,3060
46346,St Thomas Aquinas College,TYNONG,3813
46349,East Preston Islamic College,EAST PRESTON,3072
46352,Melbourne Montessori School Brighton East Campus,BRIGHTON EAST,3187
46355,Ballarat Steiner School,MOUNT HELEN,3350
46358,Gisborne Montessori School,NEW GISBORNE,3438
46360,Glenvale School,YARRAMBAT,3091
46361,Ballarat Centre,SEBASTOPOL,3356
46363,Berwick Centre,OFFICER,3809
46364,Lilydale Centre,LILYDALE,3140
46366,Swan Hill Centre,SWAN HILL,3585
46367,Nathalia Centre,NATHALIA,3638
46369,Hamilton Campus,HAMILTON,3300
46372,"St Paul's Anglican Grammar School, Traralgon",TRARALGON,3844
46375,Berry Street School - Noble Park Campus,NOBLE PARK,3174
46378,Trinity Anglican College Wodonga,BARANDUDA,3691
46382,Beechworth Montessori School,BEECHWORTH,3747
46384,Ballarat Christian College,SEBASTOPOL,3356
46385,Hume Anglican Grammar,MICKLEHAM,3064
46388,Geelong Lutheran College,MOUNT DUNEED,3216
46389,Daylesford Dharma School,DAYLESFORD,3460
46391,Woodleigh School,BAXTER,3911
46392,Woodleigh School Minimbah Campus,FRANKSTON SOUTH,3199
46394,Acacia College,MERNDA,3754
46397,Bald Hills State School,BALD HILLS,4036
46400,Bowen State School,BOWEN,4805
46403,Brookfield State School,BROOKFIELD,4069
46405,Bundaberg Central State School,BUNDABERG,4670
46406,Bundamba State School,BUNDAMBA,4304
46408,Clermont State School,CLERMONT,4721
46409,Cleveland State School,CLEVELAND,4163
46411,Condamine State School,CONDAMINE,4416
46412,Acacia Ridge State School,ACACIA RIDGE,4110
46414,Dalby State School,DALBY,4405
46418,Coowonga State School,COOWONGA,4702
46421,Enoggera State School,ENOGGERA,4051
46424,Albert State School,MARYBOROUGH,4650
46426,Freestone State School,FREESTONE,4370
46427,Gatton State School,GATTON,4343
46429,Nundah State School,NUNDAH,4012
46430,Gladstone Central State School,GLADSTONE,4680
46432,Goondiwindi State School,GOONDIWINDI,4390
46433,Gracemere State School,GRACEMERE,4702
46435,Gilston State School,GILSTON,4211
46438,Highfields State School,HIGHFIELDS,4352
46441,Bouldercombe State School,BOULDERCOMBE,4702
46444,Craigslea State School,CHERMSIDE WEST,4032
46446,Sunnybank State School,SUNNYBANK,4109
46447,Isisford State School,ISISFORD,4731
46449,Biggera Waters State School,BIGGERA WATERS,4216
46450,Lakes Creek State School,LAKES CREEK,4701
46452,Logan Reserve State School,LOGAN RESERVE,4133
46453,Loganholme State School,LOGANHOLME,4129
46455,Maryborough Central State School,MARYBOROUGH,4650
46456,Moggill State School,MOGGILL,4070
46458,Mount Perry State School,MOUNT PERRY,4671
46461,Sherwood State School,SHERWOOD,4075
46464,Pimpama State School,PIMPAMA,4209
46467,Peak Crossing State School,PEAK CROSSING,4306
46470,Rolleston State School,ROLLESTON,4702
46471,Samford State School,SAMFORD,4520
46473,Slacks Creek State School,SLACKS CREEK,4127
46474,Mackenzie River State School,MACKENZIE RIVER,4702
46476,Taroom State School,TAROOM,4420
46477,Tent Hill Lower State School,LOWER TENTHILL,4343
46479,Ironside State School,ST LUCIA,4067
46485,Amberley District State School,YAMANTO,4305
46488,Westwood State School,WESTWOOD,4702
46490,Logan Village State School,LOGAN VILLAGE,4207
46491,Coomera State School,COOMERA,4209
46493,Glenvale State School,TOOWOOMBA,4350
46494,Tingalpa State School,TINGALPA,4173
46496,Stanwell State School,STANWELL,4702
46497,Waterford State School,WATERFORD,4133
46499,Stanthorpe State School,STANTHORPE,4380
46502,Cardwell State School,CARDWELL,4849
46505,Surat State School,SURAT,4417
46508,Grandchester State School,GRANDCHESTER,4340
46510,Glamorgan Vale State School,GLAMORGAN VALE,4306
46511,Tambo State School,TAMBO,4478
46513,Mutdapilly State School,MUTDAPILLY,4307
46514,Sandgate State School,SANDGATE,4017
46516,Allenstown State School,ROCKHAMPTON,4700
46517,Millchester State School,CHARTERS TOWERS,4820
46519,Mudgeeraba Creek State School,MUDGEERABA,4213
46522,Clontarf Beach State School,CLONTARF,4019
46525,Croydon State School,CROYDON,4871
46528,Kilkivan State School,KILKIVAN,4600
46530,Clare State School,CLAREDALE,4807
46531,Clinton State School,GLADSTONE,4680
46533,Noosaville State School,NOOSAVILLE,4566
46534,Millmerran State School,MILLMERRAN,4357
46536,Georgetown State School,GEORGETOWN,4871
46537,Meringandan State School,MERINGANDAN,4352
46539,Tewantin State School,TEWANTIN,4565
46540,Wallumbilla State School,WALLUMBILLA,4428
46542,Nebo State School,NEBO,4742
46545,Begonia State School,BEGONIA,4487
46548,MacGregor State School,MACGREGOR,4109
46551,Cambooya State School,CAMBOOYA,4358
46553,Esk State School,ESK,4312
46554,Tallebudgera State School,TALLEBUDGERA,4228
46556,Jericho State School,JERICHO,4728
46557,Brisbane Central State School,SPRING HILL,4000
46559,Northern Beaches State High School,DEERAGUN,4818
46560,West End State School,WEST END,4101
46562,Charters Towers Central State School,CHARTERS TOWERS,4820
46565,Nerang State School,NERANG,4211
46569,Buderim Mountain State School,BUDERIM,4556
46572,Belmont State School,CARINDALE,4152
46574,Newmarket State School,NEWMARKET,4051
46575,Redland Bay State School,REDLAND BAY,4165
46577,Healy State School,MOUNT ISA,4825
46578,Victoria Point State High School,VICTORIA POINT,4165
46580,St Helens State School,MARYBOROUGH,4650
46581,Deception Bay State School,DECEPTION BAY,4508
46583,Palm Beach State School,PALM BEACH,4221
46586,Hopevale Campus of CYAAA,HOPE VALE,4895
46589,Silkstone State School,SILKSTONE,4304
46592,Manly West State School,MANLY WEST,4179
46594,Dingo State School,DINGO,4702
46595,Mount Crosby State School,KARANA DOWNS,4306
46597,Wellington Point State School,WELLINGTON POINT,4160
46598,Aurukun Campus of CYAAA,AURUKUN,4871
46600,Jamboree Heights State School,JAMBOREE HEIGHTS,4074
46601,Kalkie State School,BUNDABERG,4670
46603,Kolan South State School,SOUTH KOLAN,4670
46606,Walloon State School,WALLOON,4306
46609,Cunnamulla P-12 State School,CUNNAMULLA,4490
46612,Crow's Nest State School,CROWS NEST,4355
46615,Ascot State School,ASCOT,4007
46617,Gin Gin State School,GIN GIN,4671
46618,Blackall State School,BLACKALL,4472
46620,Edens Landing State School,EDENS LANDING,4207
46621,Townsville South State School,SOUTH TOWNSVILLE,4810
46623,Heatley State School,HEATLEY,4814
46624,Mooloolah State School,MOOLOOLAH,4553
46626,Brookstead State School,BROOKSTEAD,4364
46629,Blenheim State School,BLENHEIM,4341
46632,Burnett Heads State School,BURNETT HEADS,4670
46635,Lawnton State School,LAWNTON,4501
46637,Oakleigh State School,ASHGROVE,4060
46638,Boonah State School,BOONAH,4310
46640,Ormeau State School,PIMPAMA,4209
46641,Glenview State School,GLENVIEW,4553
46643,Miles State School,MILES,4415
46644,Duaringa State School,DUARINGA,4712
46646,Bluff State School,BLUFF,4702
46649,Woongarra State School,BUNDABERG,4670
46652,Emerald State School,EMERALD,4720
46655,Augathella State School,AUGATHELLA,4477
46657,Harris Fields State School,WOODRIDGE,4114
46658,Normanton State School,NORMANTON,4890
46660,Nambour State School,NAMBOUR,4560
46661,Ipswich West State School,WEST IPSWICH,4305
46663,Caboolture State School,CABOOLTURE,4510
46664,Woodford State School,WOODFORD,4514
46666,Yuleba State School,YULEBA,4427
46669,McDowall State School,MCDOWALL,4053
46672,Ma Ma Creek State School,MA MA CREEK,4347
46675,Hughenden State School,HUGHENDEN,4821
46677,Denison State School,EMERALD,4720
46678,Benaraby State School,BENARABY,4680
46680,Weir State School,THURINGOWA CENTRAL,4817
46681,Blackwater State School,BLACKWATER,4717
46683,Sharon State School,SHARON,4670
46684,Jindalee State School,JINDALEE,4074
46686,Alexandra Hills State School,ALEXANDRA HILLS,4161
46687,Gooburrum State School,GOOBURRUM,4670
46689,Capella State School,CAPELLA,4723
46692,Wondall Heights State School,MANLY WEST,4179
46695,Tresswell State School,SPRINGSURE,4722
46698,Alloway State School,BUNDABERG,4670
46700,Texas P-10 State School,TEXAS,4385
46701,Coningsby State School,MACKAY,4740
46703,Yeppoon State School,YEPPOON,4703
46704,Labrador State School,LABRADOR,4215
46706,Norville State School,BUNDABERG,4670
46707,Karumba State School,KARUMBA,4891
46709,Ayr State School,AYR,4807
46712,Ithaca Creek State School,BARDON,4065
46715,Wallangarra State School,WALLANGARRA,4383
46718,Talara Primary College,CURRIMUNDI,4551
46720,Mount Sylvia State School,MOUNT SYLVIA,4343
46721,Mary Valley State College,IMBIL,4570
46723,Pentland State School,PENTLAND,4816
46724,Toowoomba State High School - Wilsonton Campus,TOOWOOMBA,4350
46726,Homebush State School,MACKAY,4740
46727,Flagstone State School,JIMBOOMBA,4280
46729,Emu Park State School,EMU PARK,4710
46732,Woombye State School,WOOMBYE,4559
46735,Benowa State School,BENOWA,4217
46738,Maryborough West State School,MARYBOROUGH,4650
46740,Prairie State School,PRAIRIE,4816
46741,Flagstone Creek State School,FLAGSTONE CREEK,4344
46743,Teelba State School,TEELBA,4423
46744,Mount Whitestone State School,MOUNT WHITESTONE,4347
46746,Townsville West State School,WEST END,4810
46747,Toowoomba East State School,TOOWOOMBA,4350
46749,Lockhart State School,LOCKHART,4871
46752,Belgian Gardens State School,BELGIAN GARDENS,4810
46755,Junction Park State School,ANNERLEY,4103
46758,Marian State School,MARIAN,4753
46760,Darlington State School,DARLINGTON,4285
46761,Banana State School,BANANA,4702
46763,Forsayth State School,FORSAYTH,4871
46764,Wyreema State School,WYREEMA,4352
46766,Mount Morgan Central State School,MOUNT MORGAN,4714
46767,Innisfail State School,INNISFAIL,4860
46769,Burketown State School,BURKETOWN,4830
46770,Barcaldine Prep-12 State School,BARCALDINE,4725
46772,Jandowae Prep-10 State School,JANDOWAE,4410
46775,Hillview State School,HILLVIEW,4285
46778,Sarina State School,SARINA,4737
46781,Gogango State School,GOGANGO,4702
46783,Gympie West State School,GYMPIE,4570
46784,Canungra State School,CANUNGRA,4275
46786,Beerwah State School,BEERWAH,4519
46787,Brassall State School,BRASSALL,4305
46789,Glenmore State School,KAWANA,4701
46790,Ipswich East State School,EAST IPSWICH,4305
46792,Tin Can Bay State School,TIN CAN BAY,4580
46795,Roadvale State School,ROADVALE,4310
46798,Indooroopilly State School,INDOOROOPILLY,4068
46801,Abercorn State School,ABERCORN,4627
46803,Eatons Hill State School,EATONS HILL,4037
46804,Boulia State School,BOULIA,4829
46806,Burpengary State School,BURPENGARY,4505
46807,Cooran State School,COORAN,4569
46809,Jimboomba State School,JIMBOOMBA,4280
46810,Kallangur State School,KALLANGUR,4503
46812,Mackenzie State Primary School,MACKENZIE,4156
46815,Ropeley State School,ROPELEY,4343
46818,Kippa-Ring State School,KIPPA-RING,4021
46821,Harrisville State School,HARRISVILLE,4307
46823,Victoria Plantation State School,INGHAM,4850
46824,Tolga State School,TOLGA,4882
46827,Bundaberg South State School,BUNDABERG SOUTH,4670
46829,Parramatta State School,PARRAMATTA PARK,4870
46830,Maroon State School,MAROON,4310
46832,Jones Hill State School,JONES HILL,4570
46835,Mount Gravatt East State School,MOUNT GRAVATT EAST,4122
46838,Biggenden State School,BIGGENDEN,4621
46841,Dalby South State School,DALBY,4405
46844,Chelona State School,MACKAY,4740
46846,Beechmont State School,BEECHMONT,4211
46847,Eudlo State School,EUDLO,4554
46849,Clifton State School,CLIFTON,4361
46850,Mount Mee State School,MOUNT MEE,4521
46852,Greenbank State School,GREENBANK,4124
46853,Forest Hill State School,FOREST HILL,4342
46855,Moffatdale State School,MOFFATDALE,4605
46858,Marshall Road State School,HOLLAND PARK WEST,4121
46861,Longreach State School,LONGREACH,4730
46864,Redbank State School,REDBANK,4301
46866,Richlands East State School,INALA,4077
46867,Mundoo State School,WANGAN,4871
46869,North Eton State School,NORTH ETON,4741
46870,Richmond Hill State School,CHARTERS TOWERS,4820
46872,Mount Nebo State School,MOUNT NEBO,4520
46873,Blackbutt State School,BLACKBUTT,4306
46875,Mackay North State School,NORTH MACKAY,4740
46878,Yorkeys Knob State School,YORKEYS KNOB,4878
46881,Walkamin State School,WALKAMIN,4872
46884,Millaa Millaa State School,MILLAA MILLAA,4886
46886,Alligator Creek State School,ALLIGATOR CREEK,4740
46887,Currumbin Valley State School,CURRUMBIN VALLEY,4223
46889,Barkly Highway State School,MOUNT ISA,4825
46890,Proserpine State School,PROSERPINE,4800
46892,Dunwich State School,DUNWICH,4183
46893,Numinbah Valley State School,NUMINBAH VALLEY,4211
46895,Atherton State School,ATHERTON,4883
46898,Jarvisfield State School,JARVISFIELD,4807
46901,Thulimbah State School,THULIMBAH,4376
46904,Feluga State School,FELUGA,4854
46906,Bowenville State School,BOWENVILLE,4404
46907,Gundiah State School,GUNDIAH,4650
46909,Gladstone South State School,GLADSTONE,4680
46910,Pallara State School,PALLARA,4110
46912,Happy Valley State School,MOUNT ISA,4825
46913,Vale View State School,VALE VIEW,4352
46915,Bunker's Hill State School,WESTBROOK,4350
46918,Tingoora State School,TINGOORA,4608
46921,Kennedy State School,KENNEDY,4816
46924,Murgon State School,MURGON,4605
46927,Mapleton State School,MAPLETON,4560
46929,Wolvi State School,WOLVI,4570
46930,Lota State School,LOTA,4179
46932,Dagun State School,DAGUN,4570
46933,Buranda State School,BURANDA,4102
46935,Bororen State School,BOROREN,4678
46936,Harlin State School,HARLIN,4306
46938,Ayr East State School,AYR,4807
46941,Tamborine Mountain State School,NORTH TAMBORINE,4272
46944,Wowan State School,WOWAN,4702
46947,Greenlands State School,STANTHORPE,4380
46949,Caravonica State School,CARAVONICA,4878
46950,Moura State School,MOURA,4718
46952,Dunkeld State School,DUNKELD,4465
46953,Goodwood State School,GOODWOOD,4660
46955,New Farm State School,NEW FARM,4005
46956,Mount Garnet State School,MOUNT GARNET,4872
46958,Wooroolin State School,WOOROOLIN,4608
46961,Bli Bli State School,BLI BLI,4560
46964,Mourilyan State School,MOURILYAN,4858
46967,Bullyard State School,GIN GIN,4671
46969,Bauple State School,BAUPLE,4650
46970,Yarraman State School,YARRAMAN,4614
46972,Raceview State School,RACEVIEW,4305
46973,Greenmount State School,GREENMOUNT,4359
46975,Linville State School,LINVILLE,4306
46976,Bloomsbury State School,BLOOMSBURY,4799
46981,Kingaroy State School,KINGAROY,4610
46984,Yungaburra State School,YUNGABURRA,4884
46987,Severnlea State School,SEVERNLEA,4380
46989,Lake Clarendon State School,LAKE CLARENDON,4343
46990,Lower Tully State School,LOWER TULLY,4854
46992,The Caves State School,THE CAVES,4702
46993,Bedourie State School,BEDOURIE,4829
